"respid","rlh","prop.corr","ind.coef_1","ind.coef_2","ind.coef_3","ind.coef_4","ind.coef_5","ind.coef_6","ind.coef_7","ind.coef_8","ind.coef_9","ind.coef_10","ind.coef_11","ind.coef_12","ind.coef_13","ind.coef_14","ind.coef_15","ind.coef_16","ind.coef_17","ind.coef_18","ind.coef_19","ind.coef_20","ind.coef_21","ind.coef_22","ind.coef_23","ind.coef_24","ind.coef_25","cls.memb","cls.memb.prob_1","cls.memb.prob_2","cls.memb.prob_3","version","pick_1","pick_2","pick_3","pick_4","pick_5","pick_6","pick_7","pick_8","pick_9","pick_10"
"411","0.94392867486372489","1","0","6.4238091038265788","0","3.3410578366478121","2.6312245295708587","1.6263495353061515","0.46322210738908037","0","-0.70767578333069481","0","-0.73534598007234264","0","-0.22919144525417204","0","-0.65462019572892538","0","-0.29266973431589915","0","-0.23194847345101147","0","-0.35328290139189028","0","-0.72554080264334719","0","-0.44758598159649321","3","9.7220204059638627E-16","4.7163979118371325E-09","0.99999999528360028","6","4","4","4","4","4","4","4","4","4","4"
"412","0.79599913569877123","1","0","-7.3096208640792169","0","1.4586550032089716","-1.5166397622255858","-4.1561349052956169","-6.3017513173392157","0","-0.30903566067145055","0","-0.56726750147075355","0","-0.23165253910856448","0","-0.45694526319851131","0","-0.48253571978641924","0","-0.21931865987886026","0","-0.16669121520257549","0","-0.35847430635465838","0","-0.11392822980640142","3","0.0040735464847206741","5.0615577166355189E-12","0.99592645351021813","8","1","1","1","1","1","1","1","1","1","1"
"413","0.47510569906801425","0.59999999999999998","0","-3.302302289980509","0","2.7674575835434045","4.9064769414473801","5.0304375228933242","3.9528815069370813","0","-0.31652081182190145","0","-0.2653715207018158","0","-0.070620602028673762","0","-0.15738382271266174","0","-0.1914257508094937","0","-0.19341422714649686","0","-0.17234959608370626","0","-0.51662197632861973","0","-0.05720979295749036","1","0.87787904266965022","0.12212095718389364","1.4645662452167799E-10","1","2","2","3","3","2","2","3","3","2","2"
"414","0.35238745296159951","0.59999999999999998","0","-6.0762298703100406","0","1.3000082365710632","2.5380121576978452","2.9127394603873165","1.8353521395985319","0","-0.055503878632883169","0","0.056247178099053788","0","-0.099897570441234235","0","-0.15210810473852682","0","-0.18636913197407673","0","-0.21384533069184145","0","-0.034468714167348431","0","0.072929499928618691","0","-0.10736494146114114","1","0.99791655084813879","0.0020834477890522346","1.3628088188769969E-09","16","3","3","3","2","3","1","2","3","2","3"
"415","0.45274090092984953","0.80000000000000004","0","-3.05119820091761","0","3.5849614039069424","4.1580745570995497","3.5644485271473547","3.8828670341351854","0","-0.62501927778079025","0","-0.17486424144909551","0","-0.1696634284940888","0","-0.58264099738051323","0","-0.13805922433725829","0","-0.22916640743479189","0","-0.26867516596695901","0","-0.30459433890186316","0","-0.21008357191744401","1","0.58297593973757045","0.41702405037266227","9.889766623901572E-09","7","2","3","1","3","2","3","2","3","2","3"
"416","0.70446430590847664","0.80000000000000004","0","2.6358826482812803","0","3.0947320138358516","4.6231379421658092","6.931851138132644","6.8317455194343024","0","-0.38189410920092209","0","-0.29269967202192049","0","-0.18530654316927592","0","-0.28993516172760792","0","-0.069318003436134701","0","-0.22615677131862205","0","-0.22309296917760818","0","-0.81160021388843628","0","-0.50721230073393841","2","6.0922780089597957E-05","0.99993907721989173","1.8682506490750908E-14","4","3","3","2","3","3","4","3","3","3","3"
"417","0.35519573718025044","1","0","-6.4541557106996548","0","0.88078047426373041","0.37036371771153487","-0.1829120564040535","-0.35104113861759223","0","-0.19444746954512854","0","-0.62270185044998316","0","-0.32563760161294991","0","0.24399556330680541","0","-0.39408191331176945","0","-0.22372284822614757","0","-0.15243048118616556","0","-0.31784779177114558","0","-0.56184602901273473","1","0.9998146645689947","0.0001630850103565124","2.2250420647977932E-05","8","2","2","1","1","2","3","3","1","3","1"
"418","0.50085508077846452","0.69999999999999996","0","-4.5802325921298301","0","2.6559992656239908","4.2529398025085747","3.1252264159090282","0.83120220183575011","0","-0.20624212485722809","0","-0.20997668303922767","0","-0.30148503077306088","0","-0.29546243981907466","0","-0.27969773772578976","0","-0.21618706443698288","0","-0.23761342142914874","0","0.015535124853822814","0","-0.17989841970121406","1","0.99934519303572589","0.00065472476105387961","8.220322054833676E-08","6","2","2","2","3","2","3","2","1","3","2"
"419","0.871071351417393","1","0","-2.3793631652989395","0","2.779600094674131","4.5908088590731104","6.8986582490316621","8.6110852685061356","0","-0.11260642800969518","0","-0.22577542427850034","0","-0.20036387313940762","0","-0.19135244386541161","0","-0.14393274160593073","0","-0.22265463116717082","0","-0.12034726209549571","0","-0.39880859729887974","0","-0.46158808210186458","2","0.00015915240616775362","0.9998408475938273","4.5277368239631499E-15","17","3","3","3","3","3","3","3","3","3","3"
"420","0.56132414452580681","0.80000000000000004","0","-4.8995423016360808","0","3.0660005996959274","4.5510988572663864","3.1374076012471273","0.45451972857731127","0","-0.51151843578046252","0","-0.013249754210080799","0","-0.25667842319541662","0","0.14202431964830978","0","-0.23564975085167125","0","-0.24847754303128008","0","-0.26592571342350513","0","-0.37634060722672635","0","-0.20165973486975411","1","0.99945423970051683","0.0005453462119788449","4.1408750516764034E-07","11","2","2","3","2","2","2","2","2","3","2"
"421","0.52600457682566304","0.80000000000000004","0","-4.8218831319229754","0","2.3389548479541427","4.4827101110549776","4.6498078392905997","5.4866759645814023","0","0.096112793350554698","0","0.12445909918033475","0","-0.24833707568300278","0","-0.11870442663713197","0","-0.21630378449847326","0","-0.24767551934480062","0","-0.16826437232597338","0","0.024613339705160706","0","-0.36190625669740734","2","0.22555365132204291","0.77444634864446149","3.3495686065628592E-11","2","3","3","3","3","3","3","3","2","2","2"
"422","0.5600259362267016","0.80000000000000004","0","-3.1488831292310353","0","3.0154420291234048","4.1270861394878011","5.9071107669117957","5.4577158242883472","0","-0.42325446543637213","0","-0.096507445496378005","0","-0.24720535151269266","0","-0.05926467864433646","0","-0.1567499979620029","0","-0.2191770464110416","0","-0.11565093284271942","0","-0.52207114114051945","0","-0.3048800750826175","2","0.010623316000683719","0.98937668399844192","8.7473618967898567E-13","14","2","3","3","3","2","3","3","3","2","2"
"423","0.4232108458080433","0.90000000000000002","0","-4.4869298403235423","0","3.0647763929932217","2.3852545257983215","3.0537037559890114","2.4488249435667275","0","-0.3044645134338933","0","-0.052388188414632948","0","-0.24608642513261547","0","-0.12098368547555124","0","-0.072207784574782205","0","-0.22431413984333679","0","-0.050263891370906665","0","-0.76654697592003229","0","-0.43792198173083813","1","0.65933450970769902","0.34066543223934642","5.8052954983386288E-08","20","2","2","2","3","2","2","3","3","2","3"
"424","0.35061993834986627","0.59999999999999998","0","-6.6736645340876724","0","1.3946320787405364","1.1242000569086059","0.12581336226547893","-0.57605856135531874","0","-0.12959813159793879","0","-0.020105025002976906","0","-0.35584301650765765","0","-0.12197316586379149","0","-0.38993794316051117","0","-0.22334495873625393","0","-0.32080639512145798","0","0.043676517858438423","0","-0.57178814379882614","1","0.99923115912553817","6.4352048907417826E-05","0.00070448882555515058","5","2","1","2","3","1","2","1","2","1","3"
"425","0.73024258967234812","0.90000000000000002","0","-2.5060927033761424","0","2.9090584339614334","5.0184926886046259","6.3722148804069629","7.3953155228923215","0","-0.14442622151995799","0","-0.26371248193448937","0","-0.21176352798534337","0","-0.20231583915979076","0","-0.022502684471253826","0","-0.2147172874396811","0","-0.18689737987098459","0","-0.65374592185787894","0","-0.3398594307607658","2","0.001996375183640541","0.99800362481634908","1.0411492316481573E-14","4","3","2","3","3","3","3","3","3","3","3"
"426","0.42360855439778416","0.69999999999999996","0","-4.0843325919915259","0","3.0802405589985775","3.6797298850606301","3.7303262164083666","2.2464163416232719","0","-0.38045332609530985","0","0.17811277260463645","0","-0.14710063635107992","0","-0.34154596033315887","0","0.059794937476840039","0","-0.23550173652479994","0","-0.3280816490062915","0","-0.45541914322674076","0","-0.42271311906591164","1","0.94496803523327355","0.055031921405553727","4.3361173486389829E-08","20","2","3","3","2","2","3","2","2","2","3"
"427","0.24727334534063436","0.5","0","-0.80788244129833231","0","1.9444227116401547","2.4155913889712761","2.3078904938434297","1.4561080319493607","0","-0.094556959747799554","0","-0.46423312691832358","0","-0.3303230863964059","0","-0.29126534873520532","0","-0.30655348337831534","0","-0.22081304621580719","0","-0.21922610515503826","0","-0.27097127246062219","0","-0.45982041044171762","1","0.84969871658827323","0.15028716831854058","1.4115093186658837E-05","12","3","3","3","1","2","1","2","3","4","2"
"428","0.44425480688640806","0.69999999999999996","0","-4.1891033645129916","0","2.9153165292533765","3.2285334807933341","3.7287617559454165","4.0043584497719049","0","-0.22383953162664985","0","-0.13918624884896733","0","-0.29146988514592664","0","-0.17894956462866196","0","-0.2748057499031078","0","-0.26219061534597721","0","-0.24138821592368509","0","-0.036333275615061986","0","-0.39205900382659681","2","0.065573541622516385","0.93442645836624105","1.1241975598816175E-11","11","2","3","3","3","2","3","2","3","3","3"
"429","0.58850081767879658","0.80000000000000004","0","-3.0683939741939028","0","2.6764385977865661","5.0945439429619066","6.2818525274893533","5.4111618758332014","0","-0.23801434416919789","0","-0.14015095371271119","0","-0.21024143253957495","0","-0.0016616260300623123","0","-0.12459802315125659","0","-0.22079274906798699","0","-0.18842866970584182","0","-0.46177094557824722","0","-0.32186447985115774","2","0.030698828958594687","0.96930117104086788","5.3701908255878728E-13","8","2","2","3","3","3","2","3","3","3","3"
"430","0.3973926185907577","0.80000000000000004","0","-5.4673198181884208","0","2.8326061979995085","2.3383933202040645","1.9766998941243259","0.71217991299720973","0","-0.12382396994152935","0","-0.36357113839345306","0","-0.34121872752793558","0","-0.019283667134453709","0","-0.50737498330740405","0","-0.21362819042146608","0","-0.051452430842116079","0","-0.08380118656401668","0","-0.092906604789684655","1","0.99992799910935914","5.751901251489294E-05","1.4481878125662101E-05","10","1","2","1","3","3","1","2","1","3","3"
"431","0.65503069659408064","1","0","0.32624523037554531","0","3.6198056042295859","-0.069625352380471739","-2.1957209789755523","-4.0610347826697613","0","-0.63005937626701092","0","-0.5500975878625064","0","-0.17128119055965349","0","-0.88736351643932287","0","-0.37198586554318425","0","-0.22376596770099808","0","-0.20239985898043325","0","-0.72221043720314682","0","-0.16196626820053461","3","6.2772081180029779E-09","2.8947939868601681E-10","0.99999999343331325","14","1","4","1","2","4","1","2","4","4","2"
"432","0.46775220703182668","0.90000000000000002","0","-3.6032252089426708","0","3.3156656083192995","2.6150860944133361","2.9457403221754221","2.937224306293011","0","-0.35370288486712714","0","0.084584017958877517","0","0.0071047382440876947","0","-0.98616491820896512","0","-0.11896304112179992","0","-0.20710333242770884","0","-0.1675114033428261","0","-0.62952413199628354","0","0.022334749330304406","1","0.94611408897305904","0.053884305523908535","1.6055030322696304E-06","4","3","1","3","3","2","2","3","1","3","2"
"433","0.25655598102095506","0.5","0","0.39813122023769487","0","2.2154102987790152","1.9862918771009679","2.1866453638758734","1.7670183960292809","0","-0.50442849739411311","0","-0.60694573143037411","0","-0.10846549521768162","0","0.058585262155285728","0","-0.29521228485651274","0","-0.24260854146359306","0","-0.29316234294822019","0","-0.7933567277886997","0","-0.55702946601225856","2","0.096140580737923878","0.90380706795941534","5.2351302659640122E-05","6","4","3","3","4","3","1","3","2","2","1"
"434","0.48014618094440981","0.69999999999999996","0","4.1572598536014223","0","3.7590905666554182","4.3512149383055982","2.9360424773276725","0.82431830913196613","0","-0.97512055034521306","0","-0.59482644550561037","0","-0.14862533209739553","0","-0.54363267017212524","0","-0.22597017648828782","0","-0.22900721045193512","0","-0.35346091395695184","0","-0.82402200710158102","0","-0.35503243416518293","3","1.3397178230839169E-09","2.0707798122607957E-06","0.99999792788046904","2","4","2","4","4","2","4","4","2","4","4"
"435","0.42597506691710768","0.59999999999999998","0","-6.2766113127456311","0","2.2295448944264975","2.4103689750780357","0.92147561514093179","-1.3585255091794459","0","-0.49015481958901869","0","-0.17536363854781917","0","-0.184252620984002","0","0.20243739689004908","0","-0.49644781481325428","0","-0.24342564431435304","0","-0.033620669075689676","0","-0.40981690402183779","0","-0.097415880300892904","1","0.99979751789456273","2.8158864737192436E-06","0.00019966621896382026","11","1","1","1","2","2","2","2","2","3","2"
"436","0.34870104027236098","0.40000000000000002","0","-5.2886431826254183","0","2.8734979464595849","2.7544002898230731","2.2889881448313045","2.2219073328502206","0","-0.23075479586128195","0","-0.25171834605753929","0","-0.27109964451311358","0","0.017554519859079527","0","-0.32743889348306782","0","-0.2276539913554764","0","0.012235303123093157","0","-0.26191732821960723","0","-0.061808667410916299","1","0.99824275519775163","0.0017568742329612753","3.705692874424885E-07","11","2","1","3","2","3","2","2","2","2","3"
"437","0.37633353474225018","0.69999999999999996","0","1.5750833250461718","0","3.3252347557999005","5.086790258105407","4.7844722173399541","4.8461536274022565","0","-0.69175714101767571","0","-0.34791124095745907","0","-0.10547009765302469","0","-0.058648538542717531","0","-0.22318432830601231","0","-0.24097373831808266","0","-0.2271457060084025","0","-0.84038989501310191","0","-0.41563940554697593","2","0.054922437625246068","0.94507756034682167","2.0279319011124142E-09","6","3","2","3","3","3","2","3","4","2","3"
"438","0.35326883637961609","0.69999999999999996","0","-4.8388951808787146","0","1.5548433215906832","2.6825934150833461","2.4370634180150157","1.5255887220660453","0","-0.083988333056739389","0","-0.43839928797509886","0","-0.29176161924723326","0","-0.21625285148259138","0","-0.071875325252571717","0","-0.22473972068084391","0","-0.13863179599611233","0","-0.30350013513165247","0","-0.27216901334240295","1","0.99646978353502791","0.0035302013707136089","1.5094257866273719E-08","10","3","2","2","2","3","2","1","3","2","3"
"439","0.33719108216791022","0.80000000000000004","0","1.3604616923257715","0","3.504514388770092","2.9354080969003249","3.5338012284740081","2.1580113233098421","0","-0.43833204336457426","0","0.012506047536409109","0","-0.27782689987712605","0","-0.64482939736898737","0","-0.08467067354607237","0","-0.2314516775077271","0","-0.42275573088808349","0","-0.79546900378818364","0","-0.36487841329703175","2","0.047221824706824247","0.95275824634055684","1.9928952618141108E-05","11","2","3","3","2","2","4","3","4","3","3"
"440","0.3551730814675248","0.80000000000000004","0","1.4093750743332178","0","3.9383555351603388","3.5738164490553266","1.5718525770122787","-0.74967930418143647","0","-0.72256320164535015","0","-0.40489587445231717","0","-0.32718036051702082","0","-0.53443470089507605","0","-0.23608135381573903","0","-0.2381884455449641","0","-0.26607294617451532","0","-0.85345762264656377","0","-0.3767660569114728","3","0.0048812218191139961","0.00033642451202368988","0.9947823536688627","16","2","1","4","4","2","4","2","1","2","2"
"441","0.53934798900714565","0.69999999999999996","0","-2.9571124433337292","0","2.9124286809671012","5.4795179843069555","5.9190793411527238","6.0822056602662116","0","-0.37981936245118048","0","-0.10846266477104854","0","-0.16977177840596636","0","-0.12169312482993849","0","-0.015587639068883104","0","-0.22355814655586814","0","-0.2884411042666804","0","-0.17399474024798861","0","-0.39724584291012754","2","0.092102042651786301","0.9078979573465793","1.6348888471845885E-12","5","3","2","3","3","2","3","3","3","2","3"
"442","0.39092432642249925","0.80000000000000004","0","0.89568448079181384","0","3.6988228875582161","3.7234143079064665","2.1575398396215308","-0.74308714585775393","0","-0.85335142371690409","0","-0.18440290644345739","0","0.015108956407817103","0","-0.42925187075982502","0","-0.13098319889467991","0","-0.22856790449373265","0","-0.33121857621489903","0","-1.0475142893098623","0","-0.0061894907118116337","1","0.97045356451355613","0.0018375232235225266","0.027708912262920042","1","1","2","4","2","4","2","2","1","2","2"
"443","0.57918229910383756","0.80000000000000004","0","-3.5935416851871009","0","3.4524913297467048","4.5750507917604928","2.5501228687684443","0.019062929894202503","0","-0.70841087364838418","0","-0.29439969695479135","0","-0.1265843373533394","0","-0.44765211396387483","0","-0.23144809775084554","0","-0.2283495018434091","0","-0.43232536784006192","0","-0.16350551486294834","0","-0.29643753094238967","1","0.99844197398639212","0.0015552254293458828","2.8005842620579898E-06","12","2","2","2","2","2","2","2","2","3","2"
"444","0.85835338165394182","1","0","-2.4439912581218861","0","2.8765687061356764","4.7855191561504178","6.9283412068959489","8.9661885555973502","0","-0.19250929901746544","0","-0.11159137552346557","0","-0.20716376704024891","0","-0.13582273764711464","0","-0.14822333938442328","0","-0.22187035289003681","0","-0.17228468816288661","0","-0.32010429975869759","0","-0.48239217285130559","2","0.00049965405782012649","0.99950034594217774","2.2190409890657829E-15","1","3","3","3","3","3","3","3","3","3","3"
"445","0.86077497744697018","1","0","-2.4062940904817829","0","2.7872573088243895","4.8227259001688223","7.4137873340497036","9.0098939923982115","0","-0.13170391161568845","0","-0.047647276514095248","0","-0.23560323379054521","0","-0.15520640423487347","0","-0.013244579730057479","0","-0.21050779026154029","0","-0.14301305568091111","0","-0.47122245849171124","0","-0.4676280101278163","2","0.00070432328469867693","0.99929567671529307","7.9460536274974405E-15","13","3","3","3","3","3","3","3","3","3","3"
"446","0.69641886360552441","0.90000000000000002","0","-2.788265185695987","0","2.8271552279296053","4.9851062425389996","6.762852876886881","6.1900986577587007","0","-0.30458721203353656","0","0.18982585092274218","0","-0.16101910750316828","0","-0.28745818272332824","0","-0.048937234365887747","0","-0.20213461656776591","0","-0.19160421353692111","0","-0.47225255154902435","0","-0.33708870899087801","2","0.0018142560080926472","0.99818574399190252","5.1221394463016617E-15","3","3","3","3","2","3","3","3","3","3","3"
"447","0.5204164544026052","0.69999999999999996","0","-4.5921220081009189","0","2.4453780874026561","4.9097202197548651","4.3239663452774515","3.1419602704799354","0","-0.11142090056595878","0","0.12679221647110259","0","-0.196489524258631","0","-0.23727460234802827","0","-0.29824368108045818","0","-0.21000418107567193","0","-0.25880304219912392","0","0.16856753519242482","0","-0.34237963602157906","1","0.99275845576593613","0.0072415429496574943","1.2844065858629916E-09","6","2","3","2","3","2","3","2","3","2","2"
"448","0.48892961171444649","0.69999999999999996","0","-4.2644437883357442","0","2.7841531784999565","3.5368978256498793","4.829193614242735","3.9552691701563756","0","-0.30244115534753491","0","0.1794372246540521","0","-0.022620036370012614","0","-0.017072658084733922","0","-0.15926825418833659","0","-0.20024406986155155","0","-0.15906106110307422","0","-0.83454388162401005","0","-0.14643460288567423","2","0.14433483116855136","0.8556651687862612","4.5188299989322225E-11","5","3","2","3","2","3","2","2","3","2","3"
"449","0.38804300755376198","0.59999999999999998","0","2.8736434275199012","0","3.7699436557741324","2.2970830099666175","2.1421643631567391","1.7800317089942297","0","-0.81971607416997827","0","-0.56983594059575005","0","-0.17148005943224692","0","-0.5740951639693237","0","-0.28734126303518048","0","-0.22868501055846582","0","-0.21760890721127144","0","-1.0360061974806656","0","-0.36950204727308744","3","4.4758073213978379E-08","0.00062615389860066562","0.99937380134332754","6","4","1","3","4","4","4","4","1","3","4"
"450","0.26061150899825064","0.5","0","-0.82433735213955628","0","2.5442379539549016","1.9723251215835995","1.177067709938457","1.4796708993085912","0","-0.51326070782312094","0","-0.56794647841724577","0","-0.19336633393103889","0","-0.50859322401025964","0","-0.2627466625083098","0","-0.21645793745247441","0","-0.27264364890345955","0","-0.7457436888601835","0","-0.4132117459338645","1","0.92623720828847123","0.073458058194837611","0.00030473351669030389","8","3","1","4","1","1","3","1","2","3","2"
"451","0.36482074125908004","0.5","0","-5.6824531719958546","0","1.6346143547447309","1.9084692167772752","1.2112153777873769","-0.98037973519131127","0","-0.081299549412814476","0","-0.55925948661498737","0","-0.18842081561272281","0","-0.14928843752479459","0","-0.10758167711665333","0","-0.232935264440505","0","-0.14123176850932859","0","-0.15966712454346602","0","-0.12203389711480826","1","0.99996912241554603","1.7737138806714068E-05","1.3140445647646155E-05","14","2","2","2","2","2","2","2","2","1","1"
"452","0.38787104588219767","0.69999999999999996","0","-5.259033860884113","0","2.3643516996613831","2.7167154157579234","1.4859677047348872","0.29740477331607629","0","-0.73299726528239129","0","-0.45431685975871411","0","-0.25831120372885652","0","0.35590381899185169","0","-0.41181101419194177","0","-0.25159778839389046","0","-0.15040359917704058","0","-0.21999529004054291","0","-0.47621481906239016","1","0.9995945170600562","0.00038676103372652386","1.8721906217261533E-05","14","2","3","1","3","1","2","1","2","2","2"
"453","0.61587520589753852","0.80000000000000004","0","-3.0625219886271022","0","3.0142320906204154","3.555210454231712","4.5323070492319681","5.5118303913868703","0","-0.041667634921480158","0","-0.2421509321036846","0","-0.13439236691857143","0","-0.54003841939050301","0","-0.17276254934749277","0","-0.22154655015796546","0","-0.20029354005285546","0","-0.76696441791444803","0","-0.26843711625039179","2","0.0039933437477650468","0.99600665625221585","1.9162547944793468E-14","11","3","3","3","3","3","3","1","2","3","3"
"454","0.65920876873592205","0.80000000000000004","0","-2.9552145009738635","0","3.0964262619127241","4.0446894019098956","5.2138530986591247","6.2813141413954225","0","-0.32692392881705518","0","-0.26535453953889371","0","-0.28146392631806638","0","-0.1606433186799851","0","-0.23049136777810428","0","-0.22820340305175624","0","-0.17228984212769782","0","-0.38310015893475258","0","-0.58428469741223654","2","0.0028150238826044169","0.99718497611734636","4.9125246623954852E-14","16","3","2","3","3","3","3","3","3","3","2"
"455","0.42257446428728679","0.80000000000000004","0","-6.312249741148511","0","1.9212073661018407","1.1173131552158606","1.8055439948675642","0.037526743349131794","0","0.27146978379887532","0","-0.099556034419984368","0","-0.15352382826374486","0","-0.39057820816983935","0","-0.011795109304745244","0","-0.21113577946990619","0","0.11754208565525649","0","-0.23083230337605365","0","0.11849279843642682","1","0.99994732086055704","2.8468151869822239E-05","2.4210987573341965E-05","3","1","2","1","1","3","1","3","2","3","3"
"456","0.74163057199440352","0.90000000000000002","0","-2.6440492815612124","0","2.8137371661330501","4.7380383723324853","6.5771233529133575","7.2867214874552833","0","-0.23582118555046633","0","-0.12862081659833277","0","-0.21745700679435342","0","-0.19483895909423038","0","-0.11112364543283673","0","-0.23138948058334854","0","-0.15691762189103298","0","-0.20215924804809501","0","-0.50977207379659961","2","0.00016681273211274975","0.9998331872678855","1.2486449903732241E-15","7","3","3","3","3","3","3","3","3","2","3"
"457","0.62701054337466888","0.90000000000000002","0","-2.5510379080670873","0","2.8189287994709913","4.6795755963171963","6.2610620887813937","5.958093408254892","0","-0.20559774284077678","0","-0.033313843307583899","0","-0.17853388869302481","0","-0.30754858464818474","0","0.086325520104336986","0","-0.21516398427875078","0","-0.31268354499184248","0","-0.54839984881269599","0","-0.35332220026642119","2","0.00168648796995823","0.99831351203003438","7.3421670865606292E-15","10","3","3","3","2","3","3","3","2","2","3"
"458","0.2751261024158288","0.40000000000000002","0","0.35592816487349549","0","3.6887644482558208","3.5561504425651052","2.9974877001031333","2.4201634320006473","0","-0.84638429550771566","0","-0.38250907875105644","0","-0.15838121730300486","0","-0.46100883319500047","0","-0.20007004189906874","0","-0.22350937912071731","0","-0.21302390980169106","0","-0.22663057575412676","0","-0.32889643268890484","1","0.8969454470284941","0.10304131942942377","1.3233542082496167E-05","15","3","3","3","1","4","1","2","2","2","1"
"459","0.54525548855175998","0.80000000000000004","0","-6.6565254444984525","0","0.93959788961862889","-1.384992455830562","-2.4364237722032178","-2.3479286379044186","0","-0.039383897066301445","0","-0.62200622826287078","0","-0.15748702963507422","0","-0.63272745522620566","0","-0.50115272700512969","0","-0.24156246285543537","0","-0.13278284188577832","0","-0.38736307931880315","0","-0.23000096707204548","3","0.037875457471002169","2.5087690885765472E-09","0.96212454002022962","9","1","1","2","1","3","1","1","1","1","1"
"460","0.72517488650964179","1","0","-3.9768348457194658","0","2.6501072890169572","5.5853127457287126","5.5550706339210567","2.9027821108841998","0","-0.43792608933460575","0","0.037825819519831751","0","-0.24244500949891401","0","0.25491447378267856","0","0.054920029372874594","0","-0.21980833085375737","0","-0.19340090506098209","0","-0.62366630905768139","0","-0.30765398975306851","1","0.98750007646820226","0.012499923171136608","3.6066154455627331E-10","14","2","2","2","3","2","2","3","2","2","3"
"461","0.4216944953777868","0.80000000000000004","0","-4.5298473324561712","0","3.035990295049543","3.8669252789889814","2.9009021914133934","2.4479093101642109","0","-0.40973086590929775","0","-0.0651663404870442","0","-0.17984020617624177","0","0.013892965048616967","0","-0.35954807451685261","0","-0.23894670412450053","0","-0.25501366545169218","0","-0.3719961718602281","0","-0.66938368530824521","1","0.97868568887278429","0.021313993206453025","3.1792076241163863E-07","3","2","2","1","2","3","3","2","3","1","2"
"462","0.75756221283873115","1","0","-3.4471764620580077","0","2.6887793671325553","5.3138235368464724","6.2214522449052545","3.8221673650952499","0","-0.29649271636689184","0","0.16835202596057885","0","-0.15489347342887502","0","-0.081621999514905771","0","0.091527265380749845","0","-0.2065544617814401","0","-0.18780773539185128","0","-0.72595233690366912","0","-0.18758953182892729","1","0.51309327420478146","0.48690672578182392","1.3395176202456327E-11","19","2","3","3","2","3","3","3","3","3","2"
"463","0.52889499834740694","0.80000000000000004","0","-5.768365270881489","0","2.490606404213068","3.5187792549266868","1.3037530402885729","-0.66764274863175332","0","-0.33547454358064138","0","-0.1443915582055319","0","-0.16492639008874982","0","-0.26006029912515133","0","-0.27492188599501755","0","-0.23688570380283455","0","-0.17329017867510438","0","0.53857793001649679","0","-4.6020556232803927E-05","1","0.99997732879890155","2.9372899187638021E-06","1.9733911180364242E-05","13","2","2","1","2","2","2","2","2","2","1"
"464","0.39608200144057609","0.5","0","-4.5377333617865387","0","2.4075374555411133","3.8007161110146144","4.0553797670981684","3.7546026137308948","0","0.13007421136003824","0","-0.048162318524498447","0","-0.19790047770024785","0","-0.37406845183873644","0","-0.30188589454968928","0","-0.19627047256194741","0","-0.10219810906843162","0","-0.22347690876990245","0","-0.1790297710568452","1","0.84214233920766135","0.15785766019287581","5.994626222194813E-10","5","2","3","2","3","3","3","2","2","3","3"
"465","0.28321597600326048","0.5","0","-1.2327417446929581","0","1.8051143944121173","-0.47638454343447295","-1.168643008289497","-0.49616347158225871","0","-0.11423484106407382","0","-0.34932096485762898","0","-0.13614942834793703","0","-0.90334584125727069","0","-0.45237910398652431","0","-0.20193384954733692","0","-0.062593611925022122","0","-0.44667267921383552","0","-0.12915810051841634","3","0.01581637953473361","6.3233084945290489E-06","0.98417729715677182","17","4","1","2","3","1","1","4","3","1","1"
"466","0.64411245380497739","0.90000000000000002","0","3.66493313367382","0","3.1897604247197995","4.1141764832197456","6.364622832588184","7.9404637609137989","0","-0.3930497951483839","0","-0.64390116366402073","0","-0.21420525014439573","0","-0.31373446446298447","0","-0.15508688642051938","0","-0.22567484327667683","0","-0.205288129148302","0","-0.66402595677944753","0","-0.54063040165285536","2","1.5057502228184984E-05","0.99998494249643066","1.340703993762931E-12","9","3","4","3","3","3","4","3","3","3","3"
"467","0.4946309068489444","0.80000000000000004","0","-4.7162091610301067","0","3.3142875575892834","1.5256656641704169","0.35471284213183296","-1.5961997833826105","0","-0.81933972416851464","0","-0.3938397913829409","0","-0.078485447661183233","0","-0.21403769911347853","0","-0.21972608479989711","0","-0.22672590569168249","0","-0.26048360063783671","0","-0.74885229246683638","0","-0.1038346789757346","1","0.89473057519430899","1.1680278156277422E-05","0.10525774452753493","9","1","1","3","2","1","1","1","2","2","1"
"468","0.53907156717247628","0.80000000000000004","0","-3.3074646510473809","0","3.1467719924897248","4.5022172949578518","5.5333945450526549","5.5681949035152725","0","-0.42069348240253002","0","0.18513853406238001","0","-0.1663868194677976","0","-0.2735765857101003","0","-0.081498845522068139","0","-0.21131605190470551","0","-0.27965954675073501","0","-0.43289508256234266","0","-0.47194174364869002","2","0.0077603271957121071","0.99223967280389147","3.9669784500925968E-13","5","3","3","2","3","3","2","3","3","3","3"
